    n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
  347,         30631,           30295,          26590,      2494,           0,       1416
  348,         30803,           30466,          28185,      2510,           0,       1515
  349,         30864,           30526,          26864,      2506,           0,       1449
  350,         31193,           30854,          28460,      2530,           0,       1449
  351,         31417,           31077,          27210,      2541,           0,       1563
  352,         31737,           31396,          29724,      2530,           0,       1438
  353,         31919,           31577,          34507,      2544,           0,       2801
  354,         31952,           31609,          28931,      2559,           0,       1482
  355,         32121,           31777,          29366,      2572,           0,       1449
  356,         32447,           32102,          28463,      2590,           0,       1488
  357,         32633,           32287,          29618,      2598,           0,       1591
  358,         32640,           32293,          28453,      2607,           0,       1468
  359,         32932,           32584,          30013,      2619,           0,       1507
  360,         33254,           32905,          28942,      2632,           0,       1480
  361,         33367,           33017,          30484,      2633,           0,       1646
  362,         33666,           33315,          29204,      2647,           0,       1487
  363,         33849,           33497,          30833,      2651,           0,       1581
  364,         33871,           33518,          29650,      2659,           0,       1497
  365,         34094,           33740,          30918,      2668,           0,       1532
  366,         34290,           33935,          31507,      2675,           0,       1503
  367,         34616,           34260,          31233,      2683,           0,       1615
  368,         34659,           34302,          34165,      2686,           0,       1771
  369,         34694,           34336,          31322,      2693,           0,       1515
  370,         34920,           34561,          31795,      2713,           0,       1553
  371,         34949,           34589,          30661,      2728,           0,       1688
  372,         35123,           34762,          32366,      2719,           0,       1585
  373,         35376,           35014,          31610,      2724,           0,       1530
  374,         35666,           35303,          32430,      2737,           0,       1536
  375,         35707,           35343,          31282,      2748,           0,       1545
  376,         35745,           35380,          32793,      2753,           0,       1648
  377,         35774,           35408,          31106,      2767,           0,       1584
  378,         35821,           35454,          32497,      2772,           0,       1626
  379,         36141,           35773,          31590,      2772,           0,       1552
  380,         36425,           36056,          32938,      2792,           0,       1565
  381,         36521,           36151,          32010,      2796,           0,       1713
  382,         36709,           36338,          35043,      2805,           0,       1655
  383,         37070,           36698,          39808,      2815,           0,       2079
  384,         37215,           36842,          35505,      2825,           0,       1753
  385,         37496,           37122,          42943,      2834,           0,       1590
  386,         37700,           37325,          36592,      2842,           0,       1986
  387,         37996,           37620,          36717,      2856,           0,       2022
  388,         38226,           37849,          36593,      2873,           0,       2607
  389,         38341,           37963,          36766,      2875,           0,       2526
  390,         38360,           37981,          36382,      2896,           0,       2703
  391,         38560,           38180,          37953,      2919,           0,       2324
  392,         38736,           38355,          40699,      2894,           0,       1644
  393,         38780,           38398,          39518,      2904,           0,       1681
  394,         39110,           38727,          37774,      2923,           0,       1664
  395,         39397,           39013,          38121,      2931,           0,       2196
  396,         39752,           39367,          38203,      2936,           0,       1644
  397,         40059,           39673,          39267,      2949,           0,       2403
  398,         40408,           40021,          37585,      2951,           0,       2302
  399,         40610,           40222,          40205,      2963,           0,       2044
  400,         40984,           40595,          39832,      2981,           0,       1701
  401,         41256,           40866,          39899,      2991,           0,       3080
  402,         41338,           40947,          39786,      2991,           0,       1719
  403,         41373,           40981,          39217,      3006,           0,       1678
  404,         41529,           41136,          39505,      3019,           0,       1689
  405,         41893,           41499,          39414,      3028,           0,       1817
  406,         42003,           41608,          38157,      3024,           0,       1960
  407,         42158,           41762,          38984,      3029,           0,       2325
  408,         42472,           42075,          39988,      3036,           0,       1702
  409,         42490,           42092,          39624,      3055,           0,       1738
  410,         42725,           42326,          39441,      3053,           0,       1763
  411,         42734,           42334,          41871,      3061,           0,       2073
  412,         43036,           42635,          42044,      3086,           0,       2067
  413,         43434,           43032,          45344,      3088,           0,       1947
  414,         43608,           43205,          46462,      3077,           0,       1960
  415,         43767,           43363,          43328,      3086,           0,       1733
  416,         44050,           43645,          44738,      3124,           0,       2190
  417,         44199,           43793,          43334,      3133,           0,       2628
  418,         44349,           43942,          41026,      3130,           0,       1813
  419,         44438,           44030,          42875,      3139,           0,       1757
  420,         44806,           44397,          45703,      3167,           0,       2238
  421,         45055,           44645,          44198,      3169,           0,       2641
  422,         45440,           45029,          44825,      3170,           0,       1945
  423,         45682,           45270,          43558,      3194,           0,       1947
  424,         45895,           45482,          43098,      3185,           0,       1823
  425,         46244,           45830,          45452,      3189,           0,       2121
  426,         46653,           46238,          44624,      3197,           0,       2465
  427,         46915,           46499,          46868,      3205,           0,       2431
  428,         47030,           46613,          45546,      3229,           0,       2464
  429,         47283,           46865,          46125,      3239,           0,       2295
  430,         47532,           47113,          46676,      3249,           0,       1857
  431,         47843,           47423,          45783,      3256,           0,       1824
  432,         48097,           47676,          44664,      3255,           0,       1907
  433,         48140,           47718,          46498,      3262,           0,       1818
  434,         48162,           47739,          45731,      3277,           0,       1826
  435,         48395,           47971,          46442,      3281,           0,       1842
  436,         48489,           48064,          45807,      3283,           0,       2214
  437,         48773,           48347,          47717,      3300,           0,       2232
  438,         49050,           48623,          49544,      3311,           0,       2094
  439,         49179,           48751,          48417,      3317,           0,       1989
  440,         49312,           48883,          47513,      3318,           0,       1891
  441,         49633,           49203,          49257,      3331,           0,       2079
  442,         49906,           49475,          49199,      3344,           0,       1905
  443,         49933,           49501,          48264,      3356,           0,       2157
  444,         50193,           49760,          48663,      3359,           0,       1868
  445,         50601,           50167,          48736,      3372,           0,       1890
  446,         50782,           50347,          58950,      3385,           0,       1936
  447,         51159,           50723,          50019,      3386,           0,       1963
  448,         51308,           50871,          47356,      3410,           0,       1994
  449,         51363,           50925,          49212,      3418,           0,       1894
  450,         51394,           50955,          48419,      3423,           0,       2128
  451,         51401,           50961,          48282,      3427,           0,       1904
  452,         51515,           51074,          47004,      3437,           0,       2058
  453,         51930,           51488,          47086,      3446,           0,       2032
  454,         52176,           51733,          47239,      3461,           0,       1922
  455,         52589,           52145,          47845,      3465,           0,       1965
  456,         52903,           52458,          48022,      3472,           0,       1930
