    n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 7794,              ,                ,               ,     90934,           0,      52035
 7795,              ,                ,               ,     90927,           0,      48497
 7796,              ,                ,               ,     90995,           0,      47190
 7797,              ,                ,               ,     91007,           0,      47347
 7798,              ,                ,               ,     90960,           0,      47308
 7799,              ,                ,               ,     90963,           0,      47206
 7800,              ,                ,               ,     91020,           0,      46339
 7801,              ,                ,               ,     91053,           0,      46531
 7802,              ,                ,               ,     91051,           0,      46693
 7803,              ,                ,               ,     91026,           0,      46528
 7804,              ,                ,               ,     91069,           0,      48501
 7805,              ,                ,               ,     91114,           0,      47286
 7806,              ,                ,               ,     91129,           0,      47494
 7807,              ,                ,               ,     91147,           0,      46604
 7808,              ,                ,               ,     91161,           0,      47559
 7809,              ,                ,               ,     91176,           0,      46529
 7810,              ,                ,               ,     91221,           0,      47067
 7811,              ,                ,               ,     91222,           0,      46784
 7812,              ,                ,               ,     91188,           0,      48261
 7813,              ,                ,               ,     91202,           0,      46633
 7814,              ,                ,               ,     91259,           0,      46819
 7815,              ,                ,               ,     91253,           0,      47346
 7816,              ,                ,               ,     91236,           0,      46919
 7817,              ,                ,               ,     91257,           0,      46631
 7818,              ,                ,               ,     91247,           0,      46621
 7819,              ,                ,               ,     91298,           0,      46718
 7820,              ,                ,               ,     91255,           0,      46821
 7821,              ,                ,               ,     91274,           0,      46664
 7822,              ,                ,               ,     91321,           0,      46422
 7823,              ,                ,               ,     91303,           0,      46797
 7824,              ,                ,               ,     91372,           0,      47581
 7825,              ,                ,               ,     91384,           0,      48459
 7826,              ,                ,               ,     91326,           0,      46745
 7827,              ,                ,               ,     91364,           0,      46614
 7828,              ,                ,               ,     91376,           0,      46583
 7829,              ,                ,               ,     91379,           0,      46600
 7830,              ,                ,               ,     91376,           0,      46740
 7831,              ,                ,               ,     91358,           0,      46696
 7832,              ,                ,               ,     91364,           0,      46811
 7833,              ,                ,               ,     91363,           0,      46655
 7834,              ,                ,               ,     91399,           0,      46941
 7835,              ,                ,               ,     91414,           0,      47232
 7836,              ,                ,               ,     91492,           0,      46803
 7837,              ,                ,               ,     91488,           0,      46857
 7838,              ,                ,               ,     91475,           0,      46779
 7839,              ,                ,               ,     91508,           0,      46821
 7840,              ,                ,               ,     91612,           0,      46804
 7841,              ,                ,               ,     91614,           0,      46937
 7842,              ,                ,               ,     91597,           0,      46681
 7843,              ,                ,               ,     91607,           0,      46925
 7844,              ,                ,               ,     91574,           0,      49947
 7845,              ,                ,               ,     91602,           0,      46979
 7846,              ,                ,               ,     91590,           0,      47543
 7847,              ,                ,               ,     91647,           0,      50933
 7848,              ,                ,               ,     91616,           0,      46549
 7849,              ,                ,               ,     91612,           0,      47002
 7850,              ,                ,               ,     91648,           0,      46858
 7851,              ,                ,               ,     91661,           0,      46765
 7852,              ,                ,               ,     91640,           0,      47332
 7853,              ,                ,               ,     91657,           0,      46925
 7854,              ,                ,               ,     91668,           0,      47231
 7855,              ,                ,               ,     91673,           0,      47131
 7856,              ,                ,               ,     91791,           0,      47043
 7857,              ,                ,               ,     91787,           0,      46905
 7858,              ,                ,               ,     91749,           0,      46684
 7859,              ,                ,               ,     91780,           0,      46897
 7860,              ,                ,               ,     91782,           0,      47115
 7861,              ,                ,               ,     91776,           0,      47561
 7862,              ,                ,               ,     91807,           0,      47909
 7863,              ,                ,               ,     91814,           0,      46767
 7864,              ,                ,               ,     91809,           0,      49405
 7865,              ,                ,               ,     91803,           0,      47227
 7866,              ,                ,               ,     91899,           0,      47071
 7867,              ,                ,               ,     91918,           0,      47221
 7868,              ,                ,               ,     91858,           0,      48046
 7869,              ,                ,               ,     91828,           0,      46897
 7870,              ,                ,               ,     91931,           0,      47194
 7871,              ,                ,               ,     91941,           0,      46868
 7872,              ,                ,               ,     91989,           0,      47192
 7873,              ,                ,               ,     92011,           0,      47039
 7874,              ,                ,               ,     92008,           0,      48523
 7875,              ,                ,               ,     92048,           0,      47337
 7876,              ,                ,               ,     92078,           0,      47387
 7877,              ,                ,               ,     92071,           0,      47213
 7878,              ,                ,               ,     92093,           0,      51150
 7879,              ,                ,               ,     92039,           0,      46821
 7880,              ,                ,               ,     92123,           0,      47154
 7881,              ,                ,               ,     92130,           0,      47302
 7882,              ,                ,               ,     92111,           0,      60277
 7883,              ,                ,               ,     92110,           0,      54430
 7884,              ,                ,               ,     92143,           0,      58682
 7885,              ,                ,               ,     92124,           0,      53909
 7886,              ,                ,               ,     92216,           0,      51532
 7887,              ,                ,               ,     92183,           0,      49983
 7888,              ,                ,               ,     92143,           0,      48721
 7889,              ,                ,               ,     92150,           0,      50821
 7890,              ,                ,               ,     92154,           0,      48707
 7891,              ,                ,               ,     92219,           0,      47294
 7892,              ,                ,               ,     92239,           0,      47553
 7893,              ,                ,               ,     92230,           0,      48792
 7894,              ,                ,               ,     92276,           0,      47938
 7895,              ,                ,               ,     92312,           0,      47433
 7896,              ,                ,               ,     92270,           0,      47369
 7897,              ,                ,               ,     92299,           0,      47420
 7898,              ,                ,               ,     92293,           0,      47164
 7899,              ,                ,               ,     92288,           0,      47704
 7900,              ,                ,               ,     92296,           0,      47623
 7901,              ,                ,               ,     92303,           0,      47323
 7902,              ,                ,               ,     92364,           0,      47436
 7903,              ,                ,               ,     92308,           0,      50198
 7904,              ,                ,               ,     92338,           0,      47749
 7905,              ,                ,               ,     92349,           0,      47587
 7906,              ,                ,               ,     92409,           0,      47332
 7907,              ,                ,               ,     92376,           0,      47114
 7908,              ,                ,               ,     92400,           0,      47487
 7909,              ,                ,               ,     92411,           0,      48359
 7910,              ,                ,               ,     92439,           0,      48616
 7911,              ,                ,               ,     92465,           0,      46849
 7912,              ,                ,               ,     92500,           0,      48335
 7913,              ,                ,               ,     92510,           0,      47760
 7914,              ,                ,               ,     92512,           0,      47325
 7915,              ,                ,               ,     92523,           0,      47259
 7916,              ,                ,               ,     92540,           0,      47185
 7917,              ,                ,               ,     92575,           0,      47106
 7918,              ,                ,               ,     92566,           0,      47049
 7919,              ,                ,               ,     92595,           0,      47770
 7920,              ,                ,               ,     92554,           0,      47410
 7921,              ,                ,               ,     92568,           0,      46969
 7922,              ,                ,               ,     92599,           0,      47719
 7923,              ,                ,               ,     92586,           0,      48358
 7924,              ,                ,               ,     92624,           0,      49091
 7925,              ,                ,               ,     92627,           0,      47269
 7926,              ,                ,               ,     92666,           0,      48567
 7927,              ,                ,               ,     92687,           0,      47587
 7928,              ,                ,               ,     92688,           0,      47520
 7929,              ,                ,               ,     92705,           0,      47619
 7930,              ,                ,               ,     92777,           0,      48033
 7931,              ,                ,               ,     92770,           0,      47401
 7932,              ,                ,               ,     92739,           0,      48329
 7933,              ,                ,               ,     92751,           0,      48160
 7934,              ,                ,               ,     92855,           0,      47491
 7935,              ,                ,               ,     92846,           0,      47246
 7936,              ,                ,               ,     92821,           0,      47873
 7937,              ,                ,               ,     92836,           0,      47054
 7938,              ,                ,               ,     92830,           0,      47675
 7939,              ,                ,               ,     92826,           0,      47424
 7940,              ,                ,               ,     92806,           0,      47280
 7941,              ,                ,               ,     92798,           0,      47718
 7942,              ,                ,               ,     92861,           0,      47417
 7943,              ,                ,               ,     92825,           0,      50499
 7944,              ,                ,               ,     92877,           0,      47588
 7945,              ,                ,               ,     92878,           0,      49581
 7946,              ,                ,               ,     92904,           0,      47261
 7947,              ,                ,               ,     92892,           0,      47415
 7948,              ,                ,               ,     92960,           0,      47825
 7949,              ,                ,               ,     92973,           0,      47682
 7950,              ,                ,               ,     92921,           0,      47809
 7951,              ,                ,               ,     93026,           0,      48384
 7952,              ,                ,               ,     92978,           0,      47497
 7953,              ,                ,               ,     92993,           0,      47823
 7954,              ,                ,               ,     93088,           0,      48123
 7955,              ,                ,               ,     93055,           0,      47404
 7956,              ,                ,               ,     93054,           0,      47557
 7957,              ,                ,               ,     93065,           0,      47538
 7958,              ,                ,               ,     93099,           0,      47442
 7959,              ,                ,               ,     93119,           0,      48138
 7960,              ,                ,               ,     93108,           0,      47277
 7961,              ,                ,               ,     93105,           0,      47940
 7962,              ,                ,               ,     93151,           0,      47650
 7963,              ,                ,               ,     93105,           0,      50689
 7964,              ,                ,               ,     93154,           0,      48980
 7965,              ,                ,               ,     93173,           0,      47607
 7966,              ,                ,               ,     93223,           0,      54181
 7967,              ,                ,               ,     93196,           0,      61995
 7968,              ,                ,               ,     93150,           0,      48316
 7969,              ,                ,               ,     93166,           0,      56886
 7970,              ,                ,               ,     93235,           0,      50792
 7971,              ,                ,               ,     93281,           0,      49316
 7972,              ,                ,               ,     93260,           0,      48838
 7973,              ,                ,               ,     93269,           0,      48329
 7974,              ,                ,               ,     93296,           0,      52592
 7975,              ,                ,               ,     93303,           0,      47574
 7976,              ,                ,               ,     93268,           0,      48269
 7977,              ,                ,               ,     93286,           0,      47657
 7978,              ,                ,               ,     93306,           0,      48091
 7979,              ,                ,               ,     93334,           0,      48045
 7980,              ,                ,               ,     93320,           0,      47556
 7981,              ,                ,               ,     93367,           0,      47680
 7982,              ,                ,               ,     93347,           0,      49609
 7983,              ,                ,               ,     93369,           0,      47976
 7984,              ,                ,               ,     93425,           0,      48268
 7985,              ,                ,               ,     93426,           0,      47863
 7986,              ,                ,               ,     93458,           0,      48377
 7987,              ,                ,               ,     93468,           0,      47439
 7988,              ,                ,               ,     93493,           0,      47934
 7989,              ,                ,               ,     93518,           0,      48780
 7990,              ,                ,               ,     93497,           0,      47838
 7991,              ,                ,               ,     93487,           0,      47683
 7992,              ,                ,               ,     93477,           0,      47795
 7993,              ,                ,               ,     93477,           0,      47880
 7994,              ,                ,               ,     93537,           0,      47587
 7995,              ,                ,               ,     93472,           0,      47782
 7996,              ,                ,               ,     93579,           0,      48467
 7997,              ,                ,               ,     93587,           0,      47901
 7998,              ,                ,               ,     93554,           0,      47894
 7999,              ,                ,               ,     93595,           0,      47737
 8000,              ,                ,               ,     93673,           0,      47929
 8001,              ,                ,               ,     93679,           0,      47704
 8002,              ,                ,               ,     93650,           0,      49795
 8003,              ,                ,               ,     93692,           0,      48406
 8004,              ,                ,               ,     93681,           0,      52608
 8005,              ,                ,               ,     93703,           0,      48779
 8006,              ,                ,               ,     93783,           0,      48079
 8007,              ,                ,               ,     93748,           0,      48048
 8008,              ,                ,               ,     93715,           0,      48741
 8009,              ,                ,               ,     93714,           0,      47838
 8010,              ,                ,               ,     93771,           0,      48354
 8011,              ,                ,               ,     93761,           0,      47837
 8012,              ,                ,               ,     93782,           0,      48192
 8013,              ,                ,               ,     93799,           0,      47973
 8014,              ,                ,               ,     93832,           0,      47891
 8015,              ,                ,               ,     93831,           0,      48158
 8016,              ,                ,               ,     93851,           0,      48136
 8017,              ,                ,               ,     93858,           0,      48357
 8018,              ,                ,               ,     93856,           0,      48605
 8019,              ,                ,               ,     93870,           0,      47850
 8020,              ,                ,               ,     93885,           0,      48073
 8021,              ,                ,               ,     93913,           0,      48318
 8022,              ,                ,               ,     93925,           0,      53407
 8023,              ,                ,               ,     93971,           0,      48115
 8024,              ,                ,               ,     93903,           0,      48787
 8025,              ,                ,               ,     93906,           0,      48232
 8026,              ,                ,               ,     93928,           0,      47996
 8027,              ,                ,               ,     93990,           0,      48696
 8028,              ,                ,               ,     94046,           0,      48888
 8029,              ,                ,               ,     94051,           0,      48554
 8030,              ,                ,               ,     94009,           0,      48269
 8031,              ,                ,               ,     93974,           0,      47995
 8032,              ,                ,               ,     94105,           0,      48565
 8033,              ,                ,               ,     94122,           0,      48183
 8034,              ,                ,               ,     94060,           0,      48422
 8035,              ,                ,               ,     94074,           0,      47987
 8036,              ,                ,               ,     94103,           0,      47925
 8037,              ,                ,               ,     94117,           0,      48620
 8038,              ,                ,               ,     94116,           0,      48276
 8039,              ,                ,               ,     94204,           0,      48153
 8040,              ,                ,               ,     94171,           0,      47846
 8041,              ,                ,               ,     94206,           0,      48267
 8042,              ,                ,               ,     94214,           0,      49299
 8043,              ,                ,               ,     94228,           0,      48882
 8044,              ,                ,               ,     94203,           0,      48614
 8045,              ,                ,               ,     94217,           0,      48382
 8046,              ,                ,               ,     94191,           0,      47881
 8047,              ,                ,               ,     94238,           0,      48719
 8048,              ,                ,               ,     94264,           0,      48469
 8049,              ,                ,               ,     94285,           0,      48148
 8050,              ,                ,               ,     94266,           0,      48088
 8051,              ,                ,               ,     94309,           0,      49479
 8052,              ,                ,               ,     94275,           0,      48651
 8053,              ,                ,               ,     94274,           0,      48437
 8054,              ,                ,               ,     94298,           0,      48038
 8055,              ,                ,               ,     94289,           0,      48275
 8056,              ,                ,               ,     94307,           0,      48761
 8057,              ,                ,               ,     94296,           0,      48508
 8058,              ,                ,               ,     94288,           0,      48302
 8059,              ,                ,               ,     94289,           0,      48184
 8060,              ,                ,               ,     94354,           0,      48691
 8061,              ,                ,               ,     94363,           0,      48019
 8062,              ,                ,               ,     94376,           0,      51321
 8063,              ,                ,               ,     94427,           0,      48395
 8064,              ,                ,               ,     94511,           0,      48491
 8065,              ,                ,               ,     94525,           0,      48342
 8066,              ,                ,               ,     94519,           0,      49111
 8067,              ,                ,               ,     94538,           0,      48355
 8068,              ,                ,               ,     94541,           0,      48449
 8069,              ,                ,               ,     94569,           0,      48361
 8070,              ,                ,               ,     94546,           0,      49082
 8071,              ,                ,               ,     94594,           0,      50729
 8072,              ,                ,               ,     94561,           0,      49034
 8073,              ,                ,               ,     94587,           0,      48589
 8074,              ,                ,               ,     94658,           0,      48270
 8075,              ,                ,               ,     94649,           0,      54634
 8076,              ,                ,               ,     94651,           0,      49145
 8077,              ,                ,               ,     94667,           0,      48614
 8078,              ,                ,               ,     94651,           0,      48780
 8079,              ,                ,               ,     94712,           0,      48293
 8080,              ,                ,               ,     94660,           0,      48354
 8081,              ,                ,               ,     94681,           0,      49587
 8082,              ,                ,               ,     94632,           0,      48521
 8083,              ,                ,               ,     94634,           0,      49186
 8084,              ,                ,               ,     94709,           0,      51203
 8085,              ,                ,               ,     94717,           0,      49255
 8086,              ,                ,               ,     94673,           0,      48731
 8087,              ,                ,               ,     94734,           0,      48623
 8088,              ,                ,               ,     94815,           0,      48504
 8089,              ,                ,               ,     94853,           0,      48645
 8090,              ,                ,               ,     94848,           0,      48273
 8091,              ,                ,               ,     94859,           0,      49355
 8092,              ,                ,               ,     94765,           0,      48483
 8093,              ,                ,               ,     94817,           0,      48440
 8094,              ,                ,               ,     94846,           0,      48792
 8095,              ,                ,               ,     94894,           0,      48856
 8096,              ,                ,               ,     94836,           0,      48442
 8097,              ,                ,               ,     94849,           0,      49678
 8098,              ,                ,               ,     94874,           0,      49102
 8099,              ,                ,               ,     94907,           0,      50083
 8100,              ,                ,               ,     94928,           0,      50383
 8101,              ,                ,               ,     94940,           0,      48852
 8102,              ,                ,               ,     94862,           0,      48441
 8103,              ,                ,               ,     94930,           0,      48519
 8104,              ,                ,               ,     94973,           0,      49483
 8105,              ,                ,               ,     94988,           0,      48676
 8106,              ,                ,               ,     95014,           0,      48624
 8107,              ,                ,               ,     94998,           0,      48676
 8108,              ,                ,               ,     95056,           0,      48628
 8109,              ,                ,               ,     95053,           0,      48384
 8110,              ,                ,               ,     95087,           0,      49286
 8111,              ,                ,               ,     95063,           0,      48161
 8112,              ,                ,               ,     95073,           0,      48883
 8113,              ,                ,               ,     95092,           0,      49616
 8114,              ,                ,               ,     95089,           0,      48626
 8115,              ,                ,               ,     95132,           0,      48759
 8116,              ,                ,               ,     95094,           0,      48155
 8117,              ,                ,               ,     95128,           0,      48604
 8118,              ,                ,               ,     95104,           0,      48326
 8119,              ,                ,               ,     95136,           0,      48782
 8120,              ,                ,               ,     95204,           0,      52798
 8121,              ,                ,               ,     95249,           0,      48671
 8122,              ,                ,               ,     95156,           0,      49436
 8123,              ,                ,               ,     95255,           0,      48917
 8124,              ,                ,               ,     95205,           0,      48935
 8125,              ,                ,               ,     95252,           0,      48608
 8126,              ,                ,               ,     95212,           0,      48382
 8127,              ,                ,               ,     95241,           0,      48451
 8128,              ,                ,               ,     95266,           0,      48785
 8129,              ,                ,               ,     95281,           0,      48923
 8130,              ,                ,               ,     95284,           0,      48910
 8131,              ,                ,               ,     95281,           0,      48557
 8132,              ,                ,               ,     95305,           0,      49585
 8133,              ,                ,               ,     95311,           0,      49139
 8134,              ,                ,               ,     95348,           0,      48841
 8135,              ,                ,               ,     95327,           0,      48390
 8136,              ,                ,               ,     95362,           0,      48715
 8137,              ,                ,               ,     95378,           0,      48684
 8138,              ,                ,               ,     95415,           0,      48731
 8139,              ,                ,               ,     95420,           0,      51740
 8140,              ,                ,               ,     95382,           0,      48877
 8141,              ,                ,               ,     95408,           0,      48871
 8142,              ,                ,               ,     95450,           0,      49618
 8143,              ,                ,               ,     95527,           0,      49001
 8144,              ,                ,               ,     95409,           0,      49160
 8145,              ,                ,               ,     95435,           0,      49135
 8146,              ,                ,               ,     95457,           0,      48892
 8147,              ,                ,               ,     95518,           0,      48640
 8148,              ,                ,               ,     95517,           0,      49516
 8149,              ,                ,               ,     95537,           0,      49040
 8150,              ,                ,               ,     95541,           0,      48955
 8151,              ,                ,               ,     95552,           0,      48991
 8152,              ,                ,               ,     95607,           0,      48896
 8153,              ,                ,               ,     95629,           0,      48829
 8154,              ,                ,               ,     95602,           0,      49067
 8155,              ,                ,               ,     95641,           0,      48720
 8156,              ,                ,               ,     95623,           0,      48573
 8157,              ,                ,               ,     95664,           0,      48781
 8158,              ,                ,               ,     95664,           0,      51741
 8159,              ,                ,               ,     95677,           0,      48794
 8160,              ,                ,               ,     95701,           0,      50201
 8161,              ,                ,               ,     95716,           0,      49371
 8162,              ,                ,               ,     95762,           0,      49290
 8163,              ,                ,               ,     95775,           0,      48884
 8164,              ,                ,               ,     95728,           0,      48792
 8165,              ,                ,               ,     95748,           0,      49022
 8166,              ,                ,               ,     95796,           0,      52076
 8167,              ,                ,               ,     95799,           0,      49210
 8168,              ,                ,               ,     95825,           0,      49323
 8169,              ,                ,               ,     95834,           0,      48910
 8170,              ,                ,               ,     95883,           0,      49396
 8171,              ,                ,               ,     95868,           0,      48998
 8172,              ,                ,               ,     95812,           0,      49097
 8173,              ,                ,               ,     95839,           0,      48721
 8174,              ,                ,               ,     95916,           0,      48993
 8175,              ,                ,               ,     95928,           0,      49608
 8176,              ,                ,               ,     95902,           0,      49055
 8177,              ,                ,               ,     95912,           0,      49820
 8178,              ,                ,               ,     95956,           0,      50008
 8179,              ,                ,               ,     95958,           0,      49498
 8180,              ,                ,               ,     95895,           0,      49815
 8181,              ,                ,               ,     95888,           0,      49091
 8182,              ,                ,               ,     95931,           0,      48910
 8183,              ,                ,               ,     95979,           0,      49376
 8184,              ,                ,               ,     96019,           0,      48984
 8185,              ,                ,               ,     96030,           0,      48862
 8186,              ,                ,               ,     96020,           0,      49144
 8187,              ,                ,               ,     96033,           0,      49193
 8188,              ,                ,               ,     96016,           0,      48923
 8189,              ,                ,               ,     96018,           0,      49155
 8190,              ,                ,               ,     96058,           0,      49025
 8191,              ,                ,               ,     96146,           0,      49986
 8192,              ,                ,               ,     96085,           0,      48829
 8193,              ,                ,               ,     96099,           0,      49308
 8194,              ,                ,               ,     96117,           0,      48996
 8195,              ,                ,               ,     96101,           0,      49768
 8196,              ,                ,               ,     96233,           0,      52305
 8197,              ,                ,               ,     96224,           0,      49473
 8198,              ,                ,               ,     96229,           0,      50776
 8199,              ,                ,               ,     96216,           0,      49424
 8200,              ,                ,               ,     96219,           0,      49173
 8201,              ,                ,               ,     96227,           0,      48910
 8202,              ,                ,               ,     96212,           0,      49846
 8203,              ,                ,               ,     96248,           0,      49176
 8204,              ,                ,               ,     96300,           0,      49352
 8205,              ,                ,               ,     96302,           0,      49590
 8206,              ,                ,               ,     96311,           0,      49935
 8207,              ,                ,               ,     96349,           0,      49841
 8208,              ,                ,               ,     96364,           0,      49339
 8209,              ,                ,               ,     96370,           0,      49867
 8210,              ,                ,               ,     96342,           0,      49392
 8211,              ,                ,               ,     96338,           0,      49360
 8212,              ,                ,               ,     96394,           0,      49633
 8213,              ,                ,               ,     96400,           0,      49300
 8214,              ,                ,               ,     96410,           0,      49973
 8215,              ,                ,               ,     96412,           0,      51940
 8216,              ,                ,               ,     96437,           0,      49572
 8217,              ,                ,               ,     96421,           0,      50140
 8218,              ,                ,               ,     96523,           0,      49879
 8219,              ,                ,               ,     96484,           0,      49566
 8220,              ,                ,               ,     96514,           0,      49276
 8221,              ,                ,               ,     96506,           0,      49952
 8222,              ,                ,               ,     96530,           0,      49556
 8223,              ,                ,               ,     96566,           0,      50291
 8224,              ,                ,               ,     96566,           0,      50023
 8225,              ,                ,               ,     96572,           0,      49917
 8226,              ,                ,               ,     96544,           0,      49988
 8227,              ,                ,               ,     96594,           0,      49792
 8228,              ,                ,               ,     96599,           0,      50631
 8229,              ,                ,               ,     96665,           0,      50373
 8230,              ,                ,               ,     96630,           0,      49591
 8231,              ,                ,               ,     96610,           0,      49769
 8232,              ,                ,               ,     96615,           0,      49710
 8233,              ,                ,               ,     96654,           0,      50179
 8234,              ,                ,               ,     96594,           0,      52140
 8235,              ,                ,               ,     96606,           0,      50275
 8236,              ,                ,               ,     96628,           0,      51035
 8237,              ,                ,               ,     96677,           0,      50199
 8238,              ,                ,               ,     96680,           0,      49787
 8239,              ,                ,               ,     96758,           0,      49831
 8240,              ,                ,               ,     96698,           0,      50168
 8241,              ,                ,               ,     96727,           0,      50005
 8242,              ,                ,               ,     96753,           0,      50182
 8243,              ,                ,               ,     96805,           0,      50276
 8244,              ,                ,               ,     96801,           0,      49777
 8245,              ,                ,               ,     96804,           0,      50543
 8246,              ,                ,               ,     96870,           0,      49878
 8247,              ,                ,               ,     96869,           0,      49761
 8248,              ,                ,               ,     96920,           0,      49789
 8249,              ,                ,               ,     96955,           0,      50155
 8250,              ,                ,               ,     96889,           0,      51400
 8251,              ,                ,               ,     96937,           0,      50652
 8252,              ,                ,               ,     96970,           0,      50112
 8253,              ,                ,               ,     96999,           0,      50832
 8254,              ,                ,               ,     96938,           0,      51432
 8255,              ,                ,               ,     96976,           0,      50417
 8256,              ,                ,               ,     96997,           0,      50583
 8257,              ,                ,               ,     97009,           0,      50210
 8258,              ,                ,               ,     97030,           0,      50147
 8259,              ,                ,               ,     97002,           0,      53416
 8260,              ,                ,               ,     97009,           0,      50477
 8261,              ,                ,               ,     96993,           0,      50199
 8262,              ,                ,               ,     97065,           0,      50282
 8263,              ,                ,               ,     97049,           0,      50406
 8264,              ,                ,               ,     97114,           0,      50209
 8265,              ,                ,               ,     97115,           0,      54692
 8266,              ,                ,               ,     97088,           0,      50122
 8267,              ,                ,               ,     97144,           0,      51275
 8268,              ,                ,               ,     97103,           0,      50356
 8269,              ,                ,               ,     97102,           0,      50609
 8270,              ,                ,               ,     97087,           0,      51296
 8271,              ,                ,               ,     97110,           0,      50110
 8272,              ,                ,               ,     97124,           0,      53094
 8273,              ,                ,               ,     97117,           0,      51396
 8274,              ,                ,               ,     97185,           0,      51538
 8275,              ,                ,               ,     97180,           0,      50055
 8276,              ,                ,               ,     97225,           0,      50603
 8277,              ,                ,               ,     97192,           0,      50314
 8278,              ,                ,               ,     97241,           0,      50429
 8279,              ,                ,               ,     97197,           0,      51065
 8280,              ,                ,               ,     97276,           0,      50506
 8281,              ,                ,               ,     97241,           0,      51831
 8282,              ,                ,               ,     97328,           0,      50711
 8283,              ,                ,               ,     97349,           0,      51026
 8284,              ,                ,               ,     97434,           0,      51821
 8285,              ,                ,               ,     97389,           0,      50605
 8286,              ,                ,               ,     97388,           0,      50585
 8287,              ,                ,               ,     97364,           0,      50370
 8288,              ,                ,               ,     97412,           0,      50914
 8289,              ,                ,               ,     97419,           0,      50441
 8290,              ,                ,               ,     97403,           0,      50086
 8291,              ,                ,               ,     97449,           0,      53097
 8292,              ,                ,               ,     97378,           0,      50752
 8293,              ,                ,               ,     97412,           0,      50455
