    n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
 8518,         12387,            3872,           7453,          ,            ,           
 8519,         12389,            3873,           7521,          ,            ,           
 8520,         12391,            3874,           7416,          ,            ,           
 8521,         12393,            3875,           7565,          ,            ,           
 8522,         12394,            3875,           7423,          ,            ,           
 8523,         12395,            3875,           7857,          ,            ,           
 8524,         12396,            3875,           7690,          ,            ,           
 8525,         12397,            3875,           7769,          ,            ,           
 8526,         12398,            3875,           7431,          ,            ,           
 8527,         12399,            3875,           8401,          ,            ,           
 8528,         12400,            3875,           7420,          ,            ,           
 8529,         12402,            3876,           7537,          ,            ,           
 8530,         12403,            3876,           7533,          ,            ,           
 8531,         12404,            3876,           8154,          ,            ,           
 8532,         12409,            3880,           7560,          ,            ,           
 8533,         12410,            3880,           7393,          ,            ,           
 8534,         12411,            3880,           7931,          ,            ,           
 8535,         12412,            3880,           7411,          ,            ,           
 8536,         12413,            3880,           7450,          ,            ,           
 8537,         12414,            3880,           7590,          ,            ,           
 8538,         12416,            3881,           7414,          ,            ,           
 8539,         12418,            3882,           7554,          ,            ,           
 8540,         12419,            3882,           7471,          ,            ,           
 8541,         12420,            3882,           7658,          ,            ,           
 8542,         12422,            3883,           7603,          ,            ,           
 8543,         12423,            3883,           7540,          ,            ,           
 8544,         12424,            3883,           7512,          ,            ,           
 8545,         12425,            3883,           7519,          ,            ,           
 8546,         12426,            3883,           7800,          ,            ,           
 8547,         12427,            3883,           7544,          ,            ,           
 8548,         12428,            3883,           7511,          ,            ,           
 8549,         12429,            3883,           8892,          ,            ,           
 8550,         12432,            3885,           7555,          ,            ,           
 8551,         12433,            3885,           7895,          ,            ,           
 8552,         12435,            3886,           7753,          ,            ,           
 8553,         12436,            3886,           7409,          ,            ,           
 8554,         12437,            3886,           7691,          ,            ,           
 8555,         12438,            3886,           7596,          ,            ,           
 8556,         12440,            3887,           7630,          ,            ,           
 8557,         12443,            3889,           8006,          ,            ,           
 8558,         12446,            3891,           9511,          ,            ,           
 8559,         12447,            3891,           7749,          ,            ,           
 8560,         12448,            3891,           7598,          ,            ,           
 8561,         12449,            3891,           7639,          ,            ,           
 8562,         12452,            3893,           7776,          ,            ,           
 8563,         12456,            3896,           7563,          ,            ,           
 8564,         12461,            3900,           7674,          ,            ,           
 8565,         12462,            3900,           7714,          ,            ,           
 8566,         12463,            3900,           7659,          ,            ,           
 8567,         12464,            3900,           7666,          ,            ,           
 8568,         12465,            3900,           7519,          ,            ,           
 8569,         12467,            3901,           7624,          ,            ,           
 8570,         12470,            3903,           7485,          ,            ,           
 8571,         12471,            3903,           7710,          ,            ,           
 8572,         12472,            3903,           7510,          ,            ,           
 8573,         12473,            3903,           7627,          ,            ,           
 8574,         12474,            3903,           7675,          ,            ,           
 8575,         12475,            3903,           7559,          ,            ,           
 8576,         12476,            3903,           7762,          ,            ,           
 8577,         12477,            3903,           7428,          ,            ,           
 8578,         12479,            3904,           7436,          ,            ,           
 8579,         12481,            3905,           7483,          ,            ,           
 8580,         12482,            3905,           7583,          ,            ,           
 8581,         12483,            3905,           7501,          ,            ,           
 8582,         12484,            3905,           7578,          ,            ,           
 8583,         12487,            3907,           7563,          ,            ,           
 8584,         12488,            3907,           7585,          ,            ,           
 8585,         12489,            3907,           7530,          ,            ,           
 8586,         12490,            3907,           7690,          ,            ,           
 8587,         12491,            3907,           7546,          ,            ,           
 8588,         12492,            3907,           7479,          ,            ,           
 8589,         12493,            3907,           7509,          ,            ,           
 8590,         12494,            3907,           7543,          ,            ,           
 8591,         12497,            3909,           8752,          ,            ,           
 8592,         12501,            3912,           7901,          ,            ,           
 8593,         12506,            3916,           7594,          ,            ,           
 8594,         12507,            3916,           7540,          ,            ,           
 8595,         12508,            3916,           7722,          ,            ,           
 8596,         12509,            3916,           7495,          ,            ,           
 8597,         12511,            3917,           7757,          ,            ,           
 8598,         12515,            3920,           7749,          ,            ,           
 8599,         12520,            3924,           7650,          ,            ,           
 8600,         12521,            3924,           7619,          ,            ,           
 8601,         12522,            3924,           7733,          ,            ,           
 8602,         12523,            3924,           7507,          ,            ,           
 8603,         12524,            3924,           7704,          ,            ,           
 8604,         12525,            3924,           7494,          ,            ,           
 8605,         12526,            3924,           7602,          ,            ,           
 8606,         12527,            3924,           7459,          ,            ,           
 8607,         12529,            3925,           7648,          ,            ,           
 8608,         12530,            3925,           7741,          ,            ,           
 8609,         12531,            3925,           7559,          ,            ,           
 8610,         12532,            3925,           7497,          ,            ,           
 8611,         12534,            3926,           7571,          ,            ,           
 8612,         12535,            3926,           7670,          ,            ,           
 8613,         12536,            3926,           7504,          ,            ,           
 8614,         12537,            3926,           7656,          ,            ,           
 8615,         12538,            3926,           7468,          ,            ,           
 8616,         12539,            3926,           7608,          ,            ,           
 8617,         12541,            3927,           7572,          ,            ,           
 8618,         12543,            3928,           7596,          ,            ,           
 8619,         12544,            3928,           7495,          ,            ,           
 8620,         12545,            3928,           7798,          ,            ,           
 8621,         12547,            3929,           7873,          ,            ,           
 8622,         12548,            3929,           7501,          ,            ,           
 8623,         12549,            3929,           7557,          ,            ,           
 8624,         12550,            3929,           7841,          ,            ,           
 8625,         12552,            3930,           7605,          ,            ,           
 8626,         12554,            3931,           7665,          ,            ,           
 8627,         12557,            3933,           7568,          ,            ,           
 8628,         12558,            3933,           7498,          ,            ,           
 8629,         12559,            3933,           7728,          ,            ,           
 8630,         12560,            3933,           7627,          ,            ,           
 8631,         12561,            3933,           7730,          ,            ,           
 8632,         12564,            3935,           7521,          ,            ,           
 8633,         12565,            3935,           7765,          ,            ,           
 8634,         12566,            3935,           7644,          ,            ,           
 8635,         12567,            3935,           7905,          ,            ,           
 8636,         12568,            3935,           7603,          ,            ,           
 8637,         12569,            3935,           7714,          ,            ,           
 8638,         12571,            3936,           7808,          ,            ,           
 8639,         12573,            3937,           7784,          ,            ,           
 8640,         12574,            3937,           7778,          ,            ,           
 8641,         12575,            3937,           7836,          ,            ,           
 8642,         12577,            3938,           8063,          ,            ,           
 8643,         12579,            3939,           7502,          ,            ,           
 8644,         12580,            3939,           7751,          ,            ,           
 8645,         12581,            3939,           7681,          ,            ,           
 8646,         12583,            3940,           7966,          ,            ,           
 8647,         12584,            3940,           8878,          ,            ,           
 8648,         12588,            3943,           8808,          ,            ,           
 8649,         12589,            3943,           7833,          ,            ,           
 8650,         12590,            3943,           7740,          ,            ,           
 8651,         12592,            3944,           7878,          ,            ,           
 8652,         12593,            3944,           8028,          ,            ,           
 8653,         12594,            3944,           7574,          ,            ,           
 8654,         12596,            3945,           7731,          ,            ,           
 8655,         12597,            3945,           7665,          ,            ,           
 8656,         12598,            3945,           7549,          ,            ,           
 8657,         12599,            3945,           7705,          ,            ,           
 8658,         12601,            3946,           7494,          ,            ,           
 8659,         12604,            3948,           7668,          ,            ,           
 8660,         12606,            3949,           7491,          ,            ,           
 8661,         12607,            3949,           7753,          ,            ,           
 8662,         12608,            3949,           8253,          ,            ,           
 8663,         12609,            3949,           7838,          ,            ,           
 8664,         12610,            3949,           7534,          ,            ,           
 8665,         12611,            3949,           7731,          ,            ,           
 8666,         12612,            3949,           7503,          ,            ,           
 8667,         12613,            3949,           7497,          ,            ,           
 8668,         12615,            3950,           7681,          ,            ,           
 8669,         12616,            3950,           7539,          ,            ,           
 8670,         12617,            3950,           7690,          ,            ,           
 8671,         12619,            3951,           7539,          ,            ,           
 8672,         12620,            3951,           7802,          ,            ,           
 8673,         12621,            3951,           7643,          ,            ,           
 8674,         12622,            3951,           7794,          ,            ,           
 8675,         12623,            3951,           7545,          ,            ,           
 8676,         12626,            3953,           7513,          ,            ,           
 8677,         12627,            3953,           7519,          ,            ,           
 8678,         12632,            3957,           7934,          ,            ,           
 8679,         12633,            3957,           7731,          ,            ,           
 8680,         12634,            3957,           7789,          ,            ,           
 8681,         12635,            3957,           7966,          ,            ,           
 8682,         12636,            3957,           7636,          ,            ,           
 8683,         12639,            3959,           8985,          ,            ,           
 8684,         12640,            3959,           7876,          ,            ,           
 8685,         12641,            3959,           7801,          ,            ,           
 8686,         12642,            3959,           7614,          ,            ,           
 8687,         12644,            3960,           7837,          ,            ,           
 8688,         12645,            3960,           7747,          ,            ,           
 8689,         12646,            3960,           7771,          ,            ,           
 8690,         12648,            3961,           7719,          ,            ,           
 8691,         12650,            3962,           7873,          ,            ,           
 8692,         12651,            3962,           7652,          ,            ,           
 8693,         12652,            3962,           7614,          ,            ,           
 8694,         12653,            3962,           7602,          ,            ,           
 8695,         12654,            3962,           7577,          ,            ,           
 8696,         12655,            3962,           7846,          ,            ,           
 8697,         12656,            3962,           7687,          ,            ,           
 8698,         12657,            3962,           7758,          ,            ,           
 8699,         12659,            3963,           7637,          ,            ,           
 8700,         12662,            3965,           7740,          ,            ,           
 8701,         12663,            3965,           7579,          ,            ,           
 8702,         12664,            3965,           7730,          ,            ,           
 8703,         12665,            3965,           7610,          ,            ,           
 8704,         12666,            3965,           7721,          ,            ,           
 8705,         12667,            3965,           7770,          ,            ,           
 8706,         12668,            3965,           7640,          ,            ,           
 8707,         12669,            3965,           7555,          ,            ,           
 8708,         12670,            3965,           7543,          ,            ,           
 8709,         12672,            3966,           7707,          ,            ,           
 8710,         12673,            3966,           8127,          ,            ,           
 8711,         12674,            3966,           7863,          ,            ,           
 8712,         12675,            3966,           7586,          ,            ,           
 8713,         12677,            3967,           7930,          ,            ,           
 8714,         12678,            3967,           7681,          ,            ,           
 8715,         12679,            3967,           7734,          ,            ,           
 8716,         12680,            3967,           7563,          ,            ,           
 8717,         12681,            3967,           7814,          ,            ,           
 8718,         12683,            3968,           7575,          ,            ,           
 8719,         12685,            3969,           7602,          ,            ,           
 8720,         12688,            3971,           7635,          ,            ,           
 8721,         12689,            3971,           7546,          ,            ,           
 8722,         12690,            3971,           7619,          ,            ,           
 8723,         12691,            3971,           9280,          ,            ,           
 8724,         12692,            3971,           8011,          ,            ,           
 8725,         12694,            3972,           7648,          ,            ,           
 8726,         12695,            3972,           7674,          ,            ,           
 8727,         12700,            3976,           7766,          ,            ,           
 8728,         12701,            3976,           7633,          ,            ,           
 8729,         12702,            3976,           7796,          ,            ,           
 8730,         12704,            3977,           7884,          ,            ,           
 8731,         12705,            3977,           7577,          ,            ,           
 8732,         12706,            3977,           7826,          ,            ,           
 8733,         12707,            3977,           7758,          ,            ,           
 8734,         12708,            3977,           7824,          ,            ,           
 8735,         12709,            3977,           7735,          ,            ,           
 8736,         12710,            3977,           7815,          ,            ,           
 8737,         12711,            3977,           9589,          ,            ,           
 8738,         12712,            3977,           8070,          ,            ,           
 8739,         12713,            3977,           7609,          ,            ,           
 8740,         12714,            3977,           7983,          ,            ,           
 8741,         12715,            3977,           7778,          ,            ,           
 8742,         12717,            3978,           7839,          ,            ,           
 8743,         12718,            3978,           7847,          ,            ,           
 8744,         12719,            3978,           7741,          ,            ,           
 8745,         12721,            3979,           7578,          ,            ,           
 8746,         12722,            3979,           7716,          ,            ,           
 8747,         12724,            3980,           7586,          ,            ,           
 8748,         12728,            3983,           7743,          ,            ,           
 8749,         12729,            3983,           7568,          ,            ,           
 8750,         12730,            3983,           7596,          ,            ,           
 8751,         12731,            3983,           7658,          ,            ,           
 8752,         12732,            3983,           7632,          ,            ,           
 8753,         12733,            3983,           7685,          ,            ,           
 8754,         12735,            3984,           7604,          ,            ,           
 8755,         12737,            3985,           7684,          ,            ,           
 8756,         12740,            3987,           7877,          ,            ,           
 8757,         12744,            3990,           7786,          ,            ,           
 8758,         12745,            3990,           7664,          ,            ,           
 8759,         12746,            3990,           7825,          ,            ,           
 8760,         12747,            3990,           7649,          ,            ,           
 8761,         12750,            3992,           7769,          ,            ,           
 8762,         12751,            3992,           7870,          ,            ,           
 8763,         12753,            3993,           7837,          ,            ,           
 8764,         12754,            3993,           7590,          ,            ,           
 8765,         12755,            3993,           7761,          ,            ,           
 8766,         12757,            3994,           7782,          ,            ,           
 8767,         12758,            3994,           7768,          ,            ,           
 8768,         12762,            3997,           7648,          ,            ,           
 8769,         12765,            3999,           8084,          ,            ,           
 8770,         12766,            3999,           7918,          ,            ,           
 8771,         12767,            3999,           7839,          ,            ,           
 8772,         12768,            3999,           7893,          ,            ,           
 8773,         12769,            3999,           7837,          ,            ,           
 8774,         12771,            4000,           7693,          ,            ,           
 8775,         12774,            4002,           7966,          ,            ,           
 8776,         12775,            4002,           7979,          ,            ,           
 8777,         12776,            4002,           7668,          ,            ,           
 8778,         12777,            4002,           7845,          ,            ,           
 8779,         12778,            4002,           8125,          ,            ,           
 8780,         12780,            4003,           7839,          ,            ,           
 8781,         12781,            4003,           7669,          ,            ,           
 8782,         12782,            4003,           7862,          ,            ,           
 8783,         12783,            4003,           7603,          ,            ,           
 8784,         12786,            4005,           7963,          ,            ,           
 8785,         12789,            4007,           7598,          ,            ,           
 8786,         12790,            4007,           7765,          ,            ,           
 8787,         12791,            4007,           7732,          ,            ,           
 8788,         12792,            4007,           7814,          ,            ,           
 8789,         12793,            4007,           7704,          ,            ,           
 8790,         12794,            4007,           7621,          ,            ,           
 8791,         12795,            4007,           7658,          ,            ,           
 8792,         12796,            4007,           7704,          ,            ,           
 8793,         12797,            4007,           7637,          ,            ,           
 8794,         12799,            4008,           7758,          ,            ,           
 8795,         12800,            4008,           7839,          ,            ,           
 8796,         12801,            4008,           7629,          ,            ,           
 8797,         12802,            4008,           7829,          ,            ,           
 8798,         12803,            4008,           7758,          ,            ,           
 8799,         12804,            4008,           8003,          ,            ,           
 8800,         12805,            4008,           7895,          ,            ,           
 8801,         12807,            4009,           8080,          ,            ,           
 8802,         12809,            4010,           7656,          ,            ,           
 8803,         12811,            4011,           8336,          ,            ,           
 8804,         12812,            4011,           7951,          ,            ,           
 8805,         12813,            4011,           7634,          ,            ,           
 8806,         12814,            4011,           7750,          ,            ,           
 8807,         12815,            4011,           7715,          ,            ,           
 8808,         12817,            4012,           7802,          ,            ,           
 8809,         12818,            4012,           7631,          ,            ,           
 8810,         12821,            4014,           7845,          ,            ,           
 8811,         12822,            4014,           7690,          ,            ,           
 8812,         12823,            4014,           8041,          ,            ,           
 8813,         12824,            4014,           7687,          ,            ,           
 8814,         12825,            4014,           9378,          ,            ,           
 8815,         12826,            4014,           7720,          ,            ,           
 8816,         12827,            4014,           7966,          ,            ,           
 8817,         12830,            4016,           7915,          ,            ,           
 8818,         12833,            4018,           7872,          ,            ,           
 8819,         12834,            4018,           7925,          ,            ,           
 8820,         12835,            4018,           7822,          ,            ,           
 8821,         12836,            4018,           7783,          ,            ,           
 8822,         12837,            4018,           8063,          ,            ,           
 8823,         12839,            4019,           7964,          ,            ,           
 8824,         12842,            4021,           8332,          ,            ,           
 8825,         12846,            4024,           8874,          ,            ,           
 8826,         12847,            4024,          10188,          ,            ,           
 8827,         12848,            4024,           8016,          ,            ,           
 8828,         12849,            4024,           7925,          ,            ,           
 8829,         12851,            4025,           7911,          ,            ,           
 8830,         12853,            4026,           8023,          ,            ,           
 8831,         12854,            4026,           7869,          ,            ,           
 8832,         12855,            4026,           7710,          ,            ,           
 8833,         12857,            4027,           7688,          ,            ,           
 8834,         12858,            4027,           7649,          ,            ,           
 8835,         12859,            4027,           7662,          ,            ,           
 8836,         12860,            4027,           7690,          ,            ,           
 8837,         12863,            4029,           9871,          ,            ,           
 8838,         12864,            4029,           9009,          ,            ,           
 8839,         12865,            4029,           7767,          ,            ,           
 8840,         12866,            4029,           7767,          ,            ,           
 8841,         12868,            4030,           7704,          ,            ,           
 8842,         12869,            4030,           7674,          ,            ,           
 8843,         12870,            4030,           7684,          ,            ,           
 8844,         12872,            4031,           7631,          ,            ,           
 8845,         12873,            4031,           8047,          ,            ,           
 8846,         12874,            4031,           7647,          ,            ,           
 8847,         12875,            4031,           7888,          ,            ,           
 8848,         12876,            4031,           7781,          ,            ,           
 8849,         12877,            4031,           7803,          ,            ,           
 8850,         12878,            4031,           7719,          ,            ,           
 8851,         12879,            4031,           7877,          ,            ,           
 8852,         12881,            4032,           7769,          ,            ,           
 8853,         12882,            4032,           7927,          ,            ,           
 8854,         12883,            4032,           8277,          ,            ,           
 8855,         12884,            4032,           9017,          ,            ,           
 8856,         12885,            4032,           7964,          ,            ,           
 8857,         12887,            4033,           7849,          ,            ,           
 8858,         12889,            4034,           7850,          ,            ,           
 8859,         12890,            4034,           8074,          ,            ,           
 8860,         12891,            4034,           7768,          ,            ,           
 8861,         12893,            4035,           7906,          ,            ,           
 8862,         12895,            4036,           7990,          ,            ,           
 8863,         12898,            4038,           8525,          ,            ,           
 8864,         12899,            4038,           8081,          ,            ,           
 8865,         12900,            4038,           8076,          ,            ,           
 8866,         12901,            4038,           7771,          ,            ,           
 8867,         12902,            4038,           8050,          ,            ,           
 8868,         12904,            4039,           7686,          ,            ,           
 8869,         12905,            4039,           7852,          ,            ,           
 8870,         12906,            4039,           7758,          ,            ,           
 8871,         12907,            4039,           7785,          ,            ,           
 8872,         12909,            4040,           7751,          ,            ,           
 8873,         12911,            4041,           7755,          ,            ,           
 8874,         12915,            4044,           7884,          ,            ,           
 8875,         12916,            4044,           7858,          ,            ,           
 8876,         12917,            4044,           7866,          ,            ,           
 8877,         12918,            4044,           7695,          ,            ,           
 8878,         12919,            4044,           7824,          ,            ,           
 8879,         12923,            4047,           9510,          ,            ,           
 8880,         12928,            4051,           8002,          ,            ,           
 8881,         12929,            4051,           7736,          ,            ,           
 8882,         12930,            4051,           7863,          ,            ,           
 8883,         12932,            4052,           7725,          ,            ,           
 8884,         12933,            4052,           8535,          ,            ,           
 8885,         12934,            4052,           7718,          ,            ,           
 8886,         12938,            4055,           7884,          ,            ,           
 8887,         12939,            4055,           7759,          ,            ,           
 8888,         12940,            4055,           7889,          ,            ,           
 8889,         12941,            4055,           7880,          ,            ,           
 8890,         12942,            4055,           7979,          ,            ,           
 8891,         12943,            4055,           7791,          ,            ,           
 8892,         12945,            4056,           7921,          ,            ,           
 8893,         12946,            4056,           7874,          ,            ,           
 8894,         12947,            4056,           7970,          ,            ,           
 8895,         12948,            4056,           7774,          ,            ,           
 8896,         12951,            4058,           8452,          ,            ,           
 8897,         12952,            4058,           7806,          ,            ,           
 8898,         12953,            4058,           7859,          ,            ,           
 8899,         12954,            4058,           7940,          ,            ,           
 8900,         12957,            4060,           7869,          ,            ,           
 8901,         12958,            4060,           7859,          ,            ,           
 8902,         12959,            4060,           8403,          ,            ,           
 8903,         12960,            4060,          21149,          ,            ,           
 8904,         12961,            4060,           8671,          ,            ,           
 8905,         12962,            4060,          10076,          ,            ,           
 8906,         12963,            4060,           8131,          ,            ,           
 8907,         12966,            4062,           8426,          ,            ,           
 8908,         12970,            4065,           7807,          ,            ,           
 8909,         12975,            4069,           7990,          ,            ,           
 8910,         12976,            4069,          10759,          ,            ,           
 8911,         12977,            4069,           8420,          ,            ,           
 8912,         12979,            4070,           8081,          ,            ,           
 8913,         12981,            4071,           7989,          ,            ,           
 8914,         12982,            4071,           7939,          ,            ,           
 8915,         12983,            4071,           7969,          ,            ,           
 8916,         12984,            4071,           7766,          ,            ,           
 8917,         12987,            4073,           7934,          ,            ,           
 8918,         12988,            4073,           7800,          ,            ,           
 8919,         12989,            4073,           7782,          ,            ,           
 8920,         12990,            4073,           7772,          ,            ,           
 8921,         12991,            4073,           7892,          ,            ,           
 8922,         12992,            4073,           7811,          ,            ,           
 8923,         12993,            4073,           7753,          ,            ,           
 8924,         12994,            4073,           7976,          ,            ,           
 8925,         12995,            4073,           7755,          ,            ,           
 8926,         12999,            4076,           7927,          ,            ,           
 8927,         13002,            4078,           7755,          ,            ,           
 8928,         13003,            4078,           8195,          ,            ,           
 8929,         13004,            4078,           7855,          ,            ,           
 8930,         13005,            4078,           7958,          ,            ,           
 8931,         13007,            4079,           7904,          ,            ,           
 8932,         13008,            4079,           7943,          ,            ,           
 8933,         13011,            4081,           7790,          ,            ,           
 8934,         13012,            4081,           7949,          ,            ,           
 8935,         13013,            4081,           7958,          ,            ,           
 8936,         13014,            4081,           7739,          ,            ,           
 8937,         13015,            4081,           7781,          ,            ,           
 8938,         13016,            4081,           7979,          ,            ,           
 8939,         13017,            4081,           8076,          ,            ,           
 8940,         13018,            4081,           7827,          ,            ,           
 8941,         13020,            4082,           7902,          ,            ,           
 8942,         13023,            4084,           7971,          ,            ,           
 8943,         13028,            4088,           8211,          ,            ,           
 8944,         13029,            4088,           7902,          ,            ,           
 8945,         13030,            4088,           8136,          ,            ,           
 8946,         13031,            4088,           7993,          ,            ,           
 8947,         13032,            4088,           8008,          ,            ,           
 8948,         13033,            4088,           7905,          ,            ,           
 8949,         13034,            4088,           8231,          ,            ,           
 8950,         13035,            4088,           7772,          ,            ,           
 8951,         13036,            4088,           7984,          ,            ,           
 8952,         13037,            4088,           8095,          ,            ,           
 8953,         13038,            4088,           8124,          ,            ,           
 8954,         13039,            4088,           7888,          ,            ,           
 8955,         13041,            4089,           8157,          ,            ,           
 8956,         13042,            4089,           7848,          ,            ,           
 8957,         13043,            4089,           7817,          ,            ,           
 8958,         13045,            4090,           7939,          ,            ,           
 8959,         13048,            4092,           7827,          ,            ,           
 8960,         13049,            4092,           7826,          ,            ,           
 8961,         13050,            4092,           7807,          ,            ,           
 8962,         13051,            4092,           7853,          ,            ,           
 8963,         13052,            4092,           7876,          ,            ,           
 8964,         13053,            4092,           7964,          ,            ,           
 8965,         13054,            4092,           7881,          ,            ,           
 8966,         13056,            4093,           7971,          ,            ,           
 8967,         13057,            4093,           7801,          ,            ,           
 8968,         13060,            4095,           7993,          ,            ,           
 8969,         13061,            4095,           7892,          ,            ,           
 8970,         13062,            4095,           7948,          ,            ,           
 8971,         13063,            4095,           8254,          ,            ,           
 8972,         13064,            4095,           8104,          ,            ,           
 8973,         13065,            4095,           7893,          ,            ,           
 8974,         13067,            4096,           7927,          ,            ,           
 8975,         13068,            4096,           7858,          ,            ,           
 8976,         13070,            4097,           7973,          ,            ,           
 8977,         13071,            4097,           7846,          ,            ,           
 8978,         13072,            4097,           7873,          ,            ,           
 8979,         13073,            4097,           7798,          ,            ,           
 8980,         13074,            4097,           8011,          ,            ,           
 8981,         13075,            4097,           8097,          ,            ,           
 8982,         13076,            4097,           7859,          ,            ,           
 8983,         13077,            4097,           8394,          ,            ,           
 8984,         13078,            4097,           9012,          ,            ,           
 8985,         13080,            4098,           8153,          ,            ,           
 8986,         13082,            4099,           7966,          ,            ,           
 8987,         13084,            4100,           8002,          ,            ,           
 8988,         13085,            4100,           8085,          ,            ,           
 8989,         13086,            4100,           7831,          ,            ,           
 8990,         13088,            4101,           7913,          ,            ,           
 8991,         13089,            4101,           8064,          ,            ,           
 8992,         13090,            4101,           8043,          ,            ,           
 8993,         13091,            4101,           7866,          ,            ,           
 8994,         13092,            4101,           7903,          ,            ,           
 8995,         13093,            4101,           7966,          ,            ,           
 8996,         13094,            4101,           8163,          ,            ,           
 8997,         13095,            4101,           8245,          ,            ,           
 8998,         13096,            4101,           8880,          ,            ,           
 8999,         13098,            4102,           8177,          ,            ,           
 9000,         13102,            4105,           8147,          ,            ,           
 9001,         13103,            4105,           7826,          ,            ,           
 9002,         13104,            4105,           8037,          ,            ,           
 9003,         13106,            4106,           7970,          ,            ,           
 9004,         13108,            4107,           7925,          ,            ,           
 9005,         13111,            4109,           7792,          ,            ,           
 9006,         13112,            4109,           7812,          ,            ,           
 9007,         13113,            4109,           7923,          ,            ,           
 9008,         13114,            4109,           7799,          ,            ,           
 9009,         13115,            4109,           7858,          ,            ,           
 9010,         13116,            4109,           7899,          ,            ,           
 9011,         13117,            4109,           7889,          ,            ,           
 9012,         13120,            4111,           7826,          ,            ,           
 9013,         13124,            4114,           7823,          ,            ,           
 9014,         13125,            4114,           7802,          ,            ,           
 9015,         13126,            4114,           7885,          ,            ,           
 9016,         13128,            4115,           7840,          ,            ,           
 9017,         13129,            4115,           8035,          ,            ,           
