      n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
    578,              ,                ,               ,      4588,           0,      21867
    579,              ,                ,               ,      4584,           0,      21027
    580,              ,                ,               ,      4595,           0,      24123
    581,              ,                ,               ,      4603,           0,      21451
    582,              ,                ,               ,      4611,           0,      23229
    583,              ,                ,               ,      4631,           0,      21468
    584,              ,                ,               ,      4631,           0,      22877
    585,              ,                ,               ,      4640,           0,      22071
    586,              ,                ,               ,      4633,           0,      23720
    587,              ,                ,               ,      4655,           0,      21893
    588,              ,                ,               ,      4675,           0,      20754
    589,              ,                ,               ,      4694,           0,      27672
    590,              ,                ,               ,      4681,           0,      24705
    591,              ,                ,               ,      4700,           0,      23066
    592,              ,                ,               ,      4719,           0,      24119
    593,              ,                ,               ,      4727,           0,      21885
    594,              ,                ,               ,      4729,           0,      22023
    595,              ,                ,               ,      4733,           0,      21769
    596,              ,                ,               ,      4742,           0,      21952
    597,              ,                ,               ,      4754,           0,      22453
    598,              ,                ,               ,      4777,           0,      23234
    599,              ,                ,               ,      4784,           0,      21278
    600,              ,                ,               ,      4765,           0,      24091
    601,              ,                ,               ,      4781,           0,      21727
    602,              ,                ,               ,      4781,           0,      24016
    603,              ,                ,               ,      4801,           0,      21723
    604,              ,                ,               ,      4817,           0,      21574
    605,              ,                ,               ,      4822,           0,      24582
    606,              ,                ,               ,      4830,           0,      24327
    607,              ,                ,               ,      4837,           0,      21709
    608,              ,                ,               ,      4864,           0,      25323
    609,              ,                ,               ,      4873,           0,      27690
    610,              ,                ,               ,      4887,           0,      24595
    611,              ,                ,               ,      4894,           0,      23266
    612,              ,                ,               ,      4886,           0,      25505
    613,              ,                ,               ,      4895,           0,      25273
    614,              ,                ,               ,      4914,           0,      26644
    615,              ,                ,               ,      4931,           0,      24964
    616,              ,                ,               ,      4946,           0,      24832
    617,              ,                ,               ,      4950,           0,      25057
    618,              ,                ,               ,      4966,           0,      25169
    619,              ,                ,               ,      4956,           0,      27776
    620,              ,                ,               ,      4970,           0,      22612
    621,              ,                ,               ,      4983,           0,      25043
    622,              ,                ,               ,      4987,           0,      23522
    623,              ,                ,               ,      5004,           0,      22182
    624,              ,                ,               ,      4988,           0,      24776
    625,              ,                ,               ,      5002,           0,      23053
    626,              ,                ,               ,      5027,           0,      23189
    627,              ,                ,               ,      5034,           0,      24672
    628,              ,                ,               ,      5057,           0,      23464
    629,              ,                ,               ,      5066,           0,      22081
    630,              ,                ,               ,      5068,           0,      25402
    631,              ,                ,               ,      5077,           0,      23403
    632,              ,                ,               ,      5086,           0,      23685
    633,              ,                ,               ,      5101,           0,      23397
    634,              ,                ,               ,      5100,           0,      23001
    635,              ,                ,               ,      5116,           0,      23641
    636,              ,                ,               ,      5120,           0,      25009
    637,              ,                ,               ,      5135,           0,      23401
    638,              ,                ,               ,      5143,           0,      22800
    639,              ,                ,               ,      5158,           0,      25811
    640,              ,                ,               ,      5177,           0,      23337
    641,              ,                ,               ,      5185,           0,      26337
    642,              ,                ,               ,      5171,           0,      23457
    643,              ,                ,               ,      5189,           0,      26137
    644,              ,                ,               ,      5199,           0,      23411
    645,              ,                ,               ,      5201,           0,      23064
    646,              ,                ,               ,      5202,           0,      28905
    647,              ,                ,               ,      5225,           0,      25258
    648,              ,                ,               ,      5220,           0,      23240
    649,              ,                ,               ,      5233,           0,      23919
    650,              ,                ,               ,      5247,           0,      26154
    651,              ,                ,               ,      5262,           0,      25749
    652,              ,                ,               ,      5285,           0,      26757
    653,              ,                ,               ,      5295,           0,      29397
    654,              ,                ,               ,      5298,           0,      26954
    655,              ,                ,               ,      5308,           0,      26768
    656,              ,                ,               ,      5304,           0,      27496
    657,              ,                ,               ,      5314,           0,      24781
    658,              ,                ,               ,      5317,           0,      30033
    659,              ,                ,               ,      5321,           0,      26828
    660,              ,                ,               ,      5338,           0,      26036
    661,              ,                ,               ,      5338,           0,      26396
    662,              ,                ,               ,      5367,           0,      27119
    663,              ,                ,               ,      5395,           0,      26166
    664,              ,                ,               ,      5418,           0,      25825
    665,              ,                ,               ,      5427,           0,      24063
    666,              ,                ,               ,      5428,           0,      25815
    667,              ,                ,               ,      5444,           0,      26124
    668,              ,                ,               ,      5435,           0,      24940
    669,              ,                ,               ,      5444,           0,      24260
    670,              ,                ,               ,      5453,           0,      25514
    671,              ,                ,               ,      5465,           0,      26432
    672,              ,                ,               ,      5478,           0,      26540
    673,              ,                ,               ,      5487,           0,      24518
    674,              ,                ,               ,      5490,           0,      30210
    675,              ,                ,               ,      5508,           0,      29724
    676,              ,                ,               ,      5517,           0,      34249
    677,              ,                ,               ,      5526,           0,      25551
    678,              ,                ,               ,      5527,           0,      27352
    679,              ,                ,               ,      5550,           0,      24674
    680,              ,                ,               ,      5538,           0,      25849
    681,              ,                ,               ,      5533,           0,      25537
    682,              ,                ,               ,      5546,           0,      27161
    683,              ,                ,               ,      5567,           0,      46220
    684,              ,                ,               ,      5595,           0,      26247
    685,              ,                ,               ,      5608,           0,      25646
    686,              ,                ,               ,      5617,           0,      25800
    687,              ,                ,               ,      5620,           0,      26201
    688,              ,                ,               ,      5608,           0,      26718
    689,              ,                ,               ,      5625,           0,      26945
    690,              ,                ,               ,      5654,           0,      26996
    691,              ,                ,               ,      5670,           0,      25278
    692,              ,                ,               ,      5663,           0,      24902
    693,              ,                ,               ,      5668,           0,      26911
    694,              ,                ,               ,      5688,           0,      25619
    695,              ,                ,               ,      5690,           0,      27179
    696,              ,                ,               ,      5689,           0,      26292
    697,              ,                ,               ,      5704,           0,      27169
    698,              ,                ,               ,      5720,           0,      26620
    699,              ,                ,               ,      5736,           0,      27698
    700,              ,                ,               ,      5740,           0,      27330
    701,              ,                ,               ,      5746,           0,      27873
    702,              ,                ,               ,      5758,           0,      27328
    703,              ,                ,               ,      5757,           0,      27957
    704,              ,                ,               ,      5752,           0,      27642
    705,              ,                ,               ,      5763,           0,      25813
    706,              ,                ,               ,      5786,           0,      27600
    707,              ,                ,               ,      5795,           0,      25554
    708,              ,                ,               ,      5806,           0,      26919
    709,              ,                ,               ,      5820,           0,      26120
    710,              ,                ,               ,      5847,           0,      27695
    711,              ,                ,               ,      5861,           0,      27857
    712,              ,                ,               ,      5861,           0,      26981
    713,              ,                ,               ,      5868,           0,      26030
    714,              ,                ,               ,      5888,           0,      27820
    715,              ,                ,               ,      5896,           0,      27085
    716,              ,                ,               ,      5889,           0,      26906
    717,              ,                ,               ,      5908,           0,      26426
    718,              ,                ,               ,      5913,           0,      27467
    719,              ,                ,               ,      5919,           0,      27695
    720,              ,                ,               ,      5938,           0,      27844
    721,              ,                ,               ,      5943,           0,      28452
    722,              ,                ,               ,      5938,           0,      27999
    723,              ,                ,               ,      5963,           0,      26138
    724,              ,                ,               ,      5965,           0,      28800
    725,              ,                ,               ,      5967,           0,      26321
    726,              ,                ,               ,      5976,           0,      27091
    727,              ,                ,               ,      5997,           0,      27204
    728,              ,                ,               ,      5995,           0,      27039
    729,              ,                ,               ,      6011,           0,      27134
    730,              ,                ,               ,      6019,           0,      27511
    731,              ,                ,               ,      6034,           0,      28160
    732,              ,                ,               ,      6045,           0,      28378
    733,              ,                ,               ,      6061,           0,      28571
    734,              ,                ,               ,      6056,           0,      28352
    735,              ,                ,               ,      6069,           0,      28277
    736,              ,                ,               ,      6085,           0,      29148
    737,              ,                ,               ,      6091,           0,      27765
    738,              ,                ,               ,      6086,           0,      27260
    739,              ,                ,               ,      6097,           0,      28778
    740,              ,                ,               ,      6108,           0,      30458
    741,              ,                ,               ,      6121,           0,      28214
    742,              ,                ,               ,      6133,           0,      27343
    743,              ,                ,               ,      6135,           0,      27269
    744,              ,                ,               ,      6164,           0,      28054
    745,              ,                ,               ,      6178,           0,      27637
    746,              ,                ,               ,      6179,           0,      28966
    747,              ,                ,               ,      6193,           0,      27375
    748,              ,                ,               ,      6204,           0,      31613
    749,              ,                ,               ,      6208,           0,      29807
    750,              ,                ,               ,      6215,           0,      31171
    751,              ,                ,               ,      6225,           0,      30490
    752,              ,                ,               ,      6233,           0,      28800
    753,              ,                ,               ,      6249,           0,      29188
    754,              ,                ,               ,      6255,           0,      29685
    755,              ,                ,               ,      6263,           0,      29850
    756,              ,                ,               ,      6274,           0,      29487
    757,              ,                ,               ,      6278,           0,      29222
    758,              ,                ,               ,      6300,           0,      29634
    759,              ,                ,               ,      6321,           0,      29223
    760,              ,                ,               ,      6314,           0,      30341
    761,              ,                ,               ,      6318,           0,      29550
    762,              ,                ,               ,      6330,           0,      31083
    763,              ,                ,               ,      6344,           0,      29473
    764,              ,                ,               ,      6347,           0,      27907
    765,              ,                ,               ,      6357,           0,      31856
    766,              ,                ,               ,      6382,           0,      29965
    767,              ,                ,               ,      6382,           0,      29560
    768,              ,                ,               ,      6380,           0,      29667
    769,              ,                ,               ,      6388,           0,      29815
    770,              ,                ,               ,      6404,           0,      29545
    771,              ,                ,               ,      6409,           0,      30010
    772,              ,                ,               ,      6431,           0,      30112
    773,              ,                ,               ,      6447,           0,      36133
